Time,First,Last
03/22/2012 09:00:00.000,598.64,601.7
03/22/2012 10:00:00.000,601.57,601.39
03/22/2012 11:00:00.000,601.31,601.88
03/22/2012 12:00:00.000,601.82,602.91
03/22/2012 13:00:00.000,602.83,600.09
03/22/2012 14:00:00.000,599.97,598.38
03/22/2012 15:00:00.000,598.38,599.4
03/22/2012 16:00:00.000,599.21,599.21
03/23/2012 09:00:00.000,599.82,599
03/23/2012 10:00:00.000,599.25,598.26
03/23/2012 11:00:00.000,598.11,598.43
03/23/2012 12:00:00.000,598.48,595.71
03/23/2012 13:00:00.000,595.72,597.05
03/23/2012 14:00:00.000,596.99,598
03/23/2012 15:00:00.000,598.02,595.8
03/23/2012 16:00:00.000,595.81,595.81
03/26/2012 09:00:00.000,599.99,598.48
03/26/2012 10:00:00.000,598.42,597.07
03/26/2012 11:00:00.000,597.16,597
03/26/2012 12:00:00.000,596.95,597.17
03/26/2012 13:00:00.000,597.15,602.15
03/26/2012 14:00:00.000,602.14,605.78
03/26/2012 15:00:00.000,605.79,606.87
03/26/2012 16:00:00.000,606.98,606.98
03/27/2012 09:00:00.000,606.25,611.34
03/27/2012 10:00:00.000,611.44,612.6
03/27/2012 11:00:00.000,612.64,613.51
03/27/2012 12:00:00.000,613.47,613.75
03/27/2012 13:00:00.000,613.72,615.3
03/27/2012 14:00:00.000,615.27,614.8
03/27/2012 15:00:00.000,614.84,614.57
03/27/2012 16:00:00.000,614.48,614.48
03/28/2012 09:00:00.000,617.26,619.03
03/28/2012 10:00:00.000,619.04,618.56
03/28/2012 11:00:00.000,618.6,616.22
03/28/2012 12:00:00.000,616.31,615.45
03/28/2012 13:00:00.000,615.43,615.47
03/28/2012 14:00:00.000,615.39,617.32
03/28/2012 15:00:00.000,617.39,617.61
03/28/2012 16:00:00.000,617.62,617.62
03/29/2012 09:00:00.000,615.25,614.86
03/29/2012 10:00:00.000,614.72,614.83
03/29/2012 11:00:00.000,614.83,608.99
03/29/2012 12:00:00.000,608.99,611.56
03/29/2012 13:00:00.000,611.58,608.91
03/29/2012 14:00:00.000,608.91,610.43
03/29/2012 15:00:00.000,610.42,609.86
03/29/2012 16:00:00.000,609.75,609.86
03/30/2012 09:00:00.000,607.7,605.89
03/30/2012 10:00:00.000,605.91,602.55
03/30/2012 11:00:00.000,602.65,602.82
03/30/2012 12:00:00.000,602.86,601.17
03/30/2012 13:00:00.000,601.12,601.3
03/30/2012 14:00:00.000,601.34,600.34
03/30/2012 15:00:00.000,600.38,599.47
03/30/2012 16:00:00.000,599.47,599.47
04/02/2012 09:00:00.000,601.73,607.03
04/02/2012 10:00:00.000,607.19,610.58
04/02/2012 11:00:00.000,610.54,613.77
04/02/2012 12:00:00.000,613.82,615.17
04/02/2012 13:00:00.000,615.1,616.01
04/02/2012 14:00:00.000,616,616.03
04/02/2012 15:00:00.000,616.09,618.68
04/03/2012 09:00:00.000,627.61,628.81
04/03/2012 10:00:00.000,628.63,632
04/03/2012 11:00:00.000,632,628.15
04/03/2012 12:00:00.000,628.19,628.24
04/03/2012 13:00:00.000,628.19,629.9
04/03/2012 14:00:00.000,629.84,627.77
04/03/2012 15:00:00.000,627.84,629.32
04/03/2012 16:00:00.000,629.32,629.32
04/04/2012 09:00:00.000,623.88,624.77
04/04/2012 10:00:00.000,624.75,620.24
04/04/2012 11:00:00.000,620.12,621.73
04/04/2012 12:00:00.000,621.69,620.94
04/04/2012 13:00:00.000,620.89,620.5
04/04/2012 14:00:00.000,620.45,620.45
04/04/2012 15:00:00.000,620.47,624.14
04/04/2012 16:00:00.000,624.3,624.31
04/05/2012 09:00:00.000,627.2,623.99
04/05/2012 10:00:00.000,623.94,627.43
04/05/2012 11:00:00.000,627.45,630.81
04/05/2012 12:00:00.000,630.85,631.59
04/05/2012 13:00:00.000,631.55,631.37
04/05/2012 14:00:00.000,631.43,632.25
04/05/2012 15:00:00.000,632.27,633.67
04/05/2012 16:00:00.000,633.68,633.68
04/09/2012 09:00:00.000,626,627.25
04/09/2012 10:00:00.000,627.24,637.31
04/09/2012 11:00:00.000,637.39,635.51
04/09/2012 12:00:00.000,635.58,636.35
04/09/2012 13:00:00.000,636.27,637.1
04/09/2012 14:00:00.000,637.12,638.93
04/09/2012 15:00:00.000,638.97,636.23
04/09/2012 16:00:00.000,636.23,636.23
04/10/2012 09:00:00.000,640.15,642.98
04/10/2012 10:00:00.000,642.99,641.68
04/10/2012 11:00:00.000,641.61,636.97
04/10/2012 12:00:00.000,636.85,633.37
04/10/2012 13:00:00.000,633.57,632.42
04/10/2012 14:00:00.000,632.09,630.47
04/10/2012 15:00:00.000,630.51,628.42
04/10/2012 16:00:00.000,628.44,628.44
04/11/2012 09:00:00.000,635.5,633.74
04/11/2012 10:00:00.000,633.56,633.45
04/11/2012 11:00:00.000,633.52,628.36
04/11/2012 12:00:00.000,628.42,627.91
04/11/2012 13:00:00.000,627.8,628.59
04/11/2012 14:00:00.000,628.61,626.04
04/11/2012 15:00:00.000,626.16,626.11
04/11/2012 16:00:00.000,626.11,626.11
04/12/2012 09:00:00.000,624.33,628.02
04/12/2012 10:00:00.000,628.02,629.2
04/12/2012 11:00:00.000,629.3,627.18
04/12/2012 12:00:00.000,627.22,625.59
04/12/2012 13:00:00.000,625.56,621.8
04/12/2012 14:00:00.000,621.73,623.51
04/12/2012 15:00:00.000,623.64,622.55
04/12/2012 16:00:00.000,622.56,622.56
04/13/2012 09:00:00.000,622.33,617.57
04/13/2012 10:00:00.000,617.65,608.33
04/13/2012 11:00:00.000,608.13,608.73
04/13/2012 12:00:00.000,608.63,608.88
04/13/2012 13:00:00.000,608.91,608.06
04/13/2012 14:00:00.000,608.03,608.7
04/13/2012 15:00:00.000,608.72,605.19
04/13/2012 16:00:00.000,605.23,605.23
04/16/2012 09:00:00.000,609.8,588.09
04/16/2012 10:00:00.000,588.07,593.69
04/16/2012 11:00:00.000,593.6,588.2
04/16/2012 12:00:00.000,588.22,587.88
04/16/2012 13:00:00.000,587.92,585.92
04/16/2012 14:00:00.000,585.91,585.5
04/16/2012 15:00:00.000,585.5,580.55
04/16/2012 16:00:00.000,580.29,580.68
04/17/2012 09:00:00.000,582.09,587.98
04/17/2012 10:00:00.000,587.76,596
04/17/2012 11:00:00.000,596.21,598.56
04/17/2012 12:00:00.000,598.57,603.8
04/17/2012 13:00:00.000,603.8,604.94
04/17/2012 14:00:00.000,605.01,605.91
04/17/2012 15:00:00.000,605.83,609.2
04/17/2012 16:00:00.000,609.58,609.7
04/18/2012 09:00:00.000,611.49,619.465
04/18/2012 10:00:00.000,619.49,614.91
04/18/2012 11:00:00.000,614.9,609.68
04/18/2012 12:00:00.000,609.84,606.75
04/18/2012 13:00:00.000,606.6,604.35
04/18/2012 14:00:00.000,604.4,613.61
04/18/2012 15:00:00.000,613.75,608.24
04/18/2012 16:00:00.000,608.34,608.34
04/19/2012 09:00:00.000,599.67,600.35
04/19/2012 10:00:00.000,600.36,601.49
04/19/2012 11:00:00.000,601.46,599.62
04/19/2012 12:00:00.000,599.62,595.75
04/19/2012 13:00:00.000,595.72,589.66
04/19/2012 14:00:00.000,589.47,590
04/19/2012 15:00:00.000,590,587.95
04/19/2012 16:00:00.000,587.95,587.95
04/20/2012 09:00:00.000,589.42,594.08
04/20/2012 10:00:00.000,594.18,587.1
04/20/2012 11:00:00.000,587.1,584.55
04/20/2012 12:00:00.000,584.55,580.7
04/20/2012 13:00:00.000,580.66,576.85
04/20/2012 14:00:00.000,576.76,572.62
04/20/2012 15:00:00.000,572.69,572.41
04/20/2012 16:00:00.000,572.98,572.98
04/23/2012 09:00:00.000,572.5,572.39
04/23/2012 10:00:00.000,572.26,560.32
04/23/2012 11:00:00.000,560.3,568.98
04/23/2012 12:00:00.000,568.92,570.04
04/23/2012 13:00:00.000,570.14,573.34
04/23/2012 14:00:00.000,573.37,569.8
04/23/2012 15:00:00.000,569.88,572
04/23/2012 16:00:00.000,571.99,571.7
04/24/2012 09:00:00.000,558.4,562.61
04/24/2012 10:00:00.000,562.62,561.45
04/24/2012 11:00:00.000,561.46,561
04/24/2012 12:00:00.000,561.14,558.38
04/24/2012 13:00:00.000,558.33,555.23
04/24/2012 14:00:00.000,555.24,563.44
04/24/2012 15:00:00.000,563.5,560.3
04/24/2012 16:00:00.000,560.28,560.28
04/25/2012 09:00:00.000,611.95,617.26
04/25/2012 10:00:00.000,617.26,610.51
04/25/2012 11:00:00.000,610.43,610.7
04/25/2012 12:00:00.000,610.72,609.25
04/25/2012 13:00:00.000,609.24,610.06
04/25/2012 14:00:00.000,610,609.94
04/25/2012 15:00:00.000,609.98,609.84
04/25/2012 16:00:00.000,609.83,610
04/26/2012 09:00:00.000,613.17,608.04
04/26/2012 10:00:00.000,608.02,604.85
04/26/2012 11:00:00.000,604.84,604.52
04/26/2012 12:00:00.000,604.52,603.88
04/26/2012 13:00:00.000,603.77,607.21
04/26/2012 14:00:00.000,607.18,609.75
04/26/2012 15:00:00.000,609.76,607.72
04/26/2012 16:00:00.000,607.7,607.7
04/27/2012 09:00:00.000,605.92,602.18
04/27/2012 10:00:00.000,602.21,603.84
04/27/2012 11:00:00.000,603.755,605.08
04/27/2012 12:00:00.000,605.06,603.7
04/27/2012 13:00:00.000,603.74,604.08
04/27/2012 14:00:00.000,604.08,603.14
04/27/2012 15:00:00.000,603.09,603
04/27/2012 16:00:00.000,603,603
04/30/2012 09:00:00.000,598.75,589.26
04/30/2012 10:00:00.000,589.28,591.88
04/30/2012 11:00:00.000,591.78,589.04
04/30/2012 12:00:00.000,589.1,586.42
04/30/2012 13:00:00.000,586.4,588.32
04/30/2012 14:00:00.000,588.35,585.18
04/30/2012 15:00:00.000,585.26,584.05
04/30/2012 16:00:00.000,584.03,584.24
05/01/2012 09:00:00.000,585.3,590.11
05/01/2012 10:00:00.000,590.45,594.39
05/01/2012 11:00:00.000,594.44,594.56
05/01/2012 12:00:00.000,594.69,593.06
05/01/2012 13:00:00.000,593.06,586.19
05/01/2012 14:00:00.000,586.31,584.95
05/01/2012 15:00:00.000,584.93,582.16
05/01/2012 16:00:00.000,582.13,582.13
05/02/2012 09:00:00.000,580.98,584.96
05/02/2012 10:00:00.000,584.97,584.33
05/02/2012 11:00:00.000,584.33,584.09
05/02/2012 12:00:00.000,584.14,584.13
05/02/2012 13:00:00.000,584.09,584.26
05/02/2012 14:00:00.000,584.26,584.06
05/02/2012 15:00:00.000,584.22,586
05/02/2012 16:00:00.000,585.99,586
05/03/2012 09:00:00.000,588.7,588.58
05/03/2012 10:00:00.000,588.56,589
05/03/2012 11:00:00.000,588.94,584.61
05/03/2012 12:00:00.000,584.54,584.44
05/03/2012 13:00:00.000,584.48,581.27
05/03/2012 14:00:00.000,581.26,581.5
05/03/2012 15:00:00.000,581.54,581.8
05/03/2012 16:00:00.000,581.82,581.82
05/04/2012 09:00:00.000,577.97,573.18
05/04/2012 10:00:00.000,573.18,570.97
05/04/2012 11:00:00.000,571,570.7
05/04/2012 12:00:00.000,570.58,570.05
05/04/2012 13:00:00.000,570.11,568.71
05/04/2012 14:00:00.000,568.7,566.62
05/04/2012 15:00:00.000,566.77,565.23
05/04/2012 16:00:00.000,565.23,565.25
05/07/2012 09:00:00.000,562.98,567.63
05/07/2012 10:00:00.000,567.56,565.7
05/07/2012 11:00:00.000,565.73,564.1
05/07/2012 12:00:00.000,564.03,567.67
05/07/2012 13:00:00.000,567.74,570.95
05/07/2012 14:00:00.000,571.13,571.52
05/07/2012 15:00:00.000,571.57,569.64
05/07/2012 16:00:00.000,569.48,569.48
05/08/2012 09:00:00.000,570.34,564.6
05/08/2012 10:00:00.000,564.93,562.59
05/08/2012 11:00:00.000,562.71,563
05/08/2012 12:00:00.000,562.91,560.07
05/08/2012 13:00:00.000,560.11,562.9
05/08/2012 14:00:00.000,562.85,567.72
05/08/2012 15:00:00.000,567.7,568.07
05/08/2012 16:00:00.000,568.16,568.18
05/09/2012 09:00:00.000,562.83,566.25
05/09/2012 10:00:00.000,566.53,566.42
05/09/2012 11:00:00.000,566.42,571.39
05/09/2012 12:00:00.000,571.57,570.33
05/09/2012 13:00:00.000,570.46,573.32
05/09/2012 14:00:00.000,573.33,570.09
05/09/2012 15:00:00.000,570.04,569.25
05/09/2012 16:00:00.000,569.25,569.18
05/10/2012 09:00:00.000,574.11,573.91
05/10/2012 10:00:00.000,573.88,572.47
05/10/2012 11:00:00.000,572.31,572.42
05/10/2012 12:00:00.000,572.47,573.79
05/10/2012 13:00:00.000,573.88,572.28
05/10/2012 14:00:00.000,572.24,571.47
05/10/2012 15:00:00.000,571.5,570.48
05/10/2012 16:00:00.000,570.52,570.52
05/11/2012 09:00:00.000,563.47,566.76
05/11/2012 10:00:00.000,566.94,571.86
05/11/2012 11:00:00.000,571.93,570.26
05/11/2012 12:00:00.000,570.13,568.6
05/11/2012 13:00:00.000,568.66,569.34
05/11/2012 14:00:00.000,569.49,568.57
05/11/2012 15:00:00.000,568.68,566.71
05/11/2012 16:00:00.000,566.71,566.71
05/14/2012 09:00:00.000,563.5,564.64
05/14/2012 10:00:00.000,564.43,563.28
05/14/2012 11:00:00.000,563.27,563.41
05/14/2012 12:00:00.000,563.39,562.85
05/14/2012 13:00:00.000,562.96,563.18
05/14/2012 14:00:00.000,563.2,561.15
05/14/2012 15:00:00.000,561.2,558.09
05/14/2012 16:00:00.000,558.19,558.22
05/15/2012 09:00:00.000,561.28,558.68
05/15/2012 10:00:00.000,558.77,559.89
05/15/2012 11:00:00.000,560.05,561.42
05/15/2012 12:00:00.000,561.46,561.15
05/15/2012 13:00:00.000,561.17,559.83
05/15/2012 14:00:00.000,559.98,558.27
05/15/2012 15:00:00.000,558.35,553.09
05/15/2012 16:00:00.000,553.11,553.17
05/16/2012 09:00:00.000,554.29,553.95
05/16/2012 10:00:00.000,554.03,554.29
05/16/2012 11:00:00.000,554.41,552.35
05/16/2012 12:00:00.000,552.34,551.69
05/16/2012 13:00:00.000,551.73,547.77
05/16/2012 14:00:00.000,547.8,545.78
05/16/2012 15:00:00.000,545.97,546.07
05/16/2012 16:00:00.000,546.05,546.075
05/17/2012 09:00:00.000,546.95,538.97
05/17/2012 10:00:00.000,538.84,538.6
05/17/2012 11:00:00.000,538.7,534.59
05/17/2012 12:00:00.000,534.65,533.87
05/17/2012 13:00:00.000,533.88,536.34
05/17/2012 14:00:00.000,536.12,534.24
05/17/2012 15:00:00.000,534.06,530.12
05/17/2012 16:00:00.000,530.12,530.12
05/18/2012 09:00:00.000,532.9,534.41
05/18/2012 10:00:00.000,534.3,541.05
05/18/2012 11:00:00.000,541.12,534.48
05/18/2012 12:00:00.000,534.8,538.56
05/18/2012 13:00:00.000,538.55,533.19
05/18/2012 14:00:00.000,533.39,532.61
05/18/2012 15:00:00.000,532.82,530.25
05/18/2012 16:00:00.000,530.15,530.38
05/21/2012 09:00:00.000,533.72,537.31
05/21/2012 10:00:00.000,537.22,546.9
05/21/2012 11:00:00.000,546.55,547.23
05/21/2012 12:00:00.000,547.25,552.96
05/21/2012 13:00:00.000,552.98,553.61
05/21/2012 14:00:00.000,553.62,556.94
05/21/2012 15:00:00.000,557.02,561.3
05/21/2012 16:00:00.000,561.28,561.28
05/22/2012 09:00:00.000,565.45,570.89
05/22/2012 10:00:00.000,570.89,566.81
05/22/2012 11:00:00.000,566.75,564.26
05/22/2012 12:00:00.000,564.23,565.71
05/22/2012 13:00:00.000,565.81,562.64
05/22/2012 14:00:00.000,562.78,560.83
05/22/2012 15:00:00.000,560.84,556.91
05/22/2012 16:00:00.000,556.97,556.97
05/23/2012 09:00:00.000,556.15,559
05/23/2012 10:00:00.000,558.89,556.57
05/23/2012 11:00:00.000,556.41,555.77
05/23/2012 12:00:00.000,555.75,556.61
05/23/2012 13:00:00.000,556.84,562.18
05/23/2012 14:00:00.000,562.1,563.89
05/23/2012 15:00:00.000,563.97,570.31
05/23/2012 16:00:00.000,570.31,570.56
05/24/2012 09:00:00.000,574.1,569.1
05/24/2012 10:00:00.000,569.03,571.14
05/24/2012 11:00:00.000,571.21,567.53
05/24/2012 12:00:00.000,567.53,567.29
05/24/2012 13:00:00.000,567.31,565.55
05/24/2012 14:00:00.000,565.7,562.76
05/24/2012 15:00:00.000,562.7,565.25
05/24/2012 16:00:00.000,565.32,565.32
05/25/2012 09:00:00.000,563.78,561.8
05/25/2012 10:00:00.000,561.86,559.85
05/25/2012 11:00:00.000,559.82,559.2
05/25/2012 12:00:00.000,559.22,559.8
05/25/2012 13:00:00.000,559.75,561.7
05/25/2012 14:00:00.000,561.67,560.4
05/25/2012 15:00:00.000,560.59,562.29
05/25/2012 16:00:00.000,562.29,562.29
05/29/2012 09:00:00.000,568.47,568.11
05/29/2012 10:00:00.000,567.94,572.29
05/29/2012 11:00:00.000,572.21,567.99
05/29/2012 12:00:00.000,567.88,568.6
05/29/2012 13:00:00.000,568.34,569.81
05/29/2012 14:00:00.000,570,571.26
05/29/2012 15:00:00.000,571.4,572.27
05/29/2012 16:00:00.000,572.27,572.27
05/30/2012 09:00:00.000,568.96,568.28
05/30/2012 10:00:00.000,568.26,568.74
05/30/2012 11:00:00.000,568.68,571.56
05/30/2012 12:00:00.000,571.75,573.43
05/30/2012 13:00:00.000,573.57,577.19
05/30/2012 14:00:00.000,577.12,577.5
05/30/2012 15:00:00.000,577.45,579.03
05/30/2012 16:00:00.000,579.17,579.17
05/31/2012 09:00:00.000,582.26,576.98
05/31/2012 10:00:00.000,576.83,575.5
05/31/2012 11:00:00.000,575.63,576.45
05/31/2012 12:00:00.000,576.25,578.72
05/31/2012 13:00:00.000,578.79,576.41
05/31/2012 14:00:00.000,576.45,578.28
05/31/2012 15:00:00.000,578.26,577.51
05/31/2012 16:00:00.000,577.51,577.73
06/01/2012 09:00:00.000,569.85,570.41
06/01/2012 10:00:00.000,570.32,569.13
06/01/2012 11:00:00.000,569.13,566.33
06/01/2012 12:00:00.000,566.37,566.23
06/01/2012 13:00:00.000,566.22,564.11
06/01/2012 14:00:00.000,564.17,562.55
06/01/2012 15:00:00.000,562.6,561.06
06/01/2012 16:00:00.000,560.99,560.99
06/04/2012 09:00:00.000,561.78,554.95
06/04/2012 10:00:00.000,554.97,556.25
06/04/2012 11:00:00.000,556,550.82
06/04/2012 12:00:00.000,550.72,551.73
06/04/2012 13:00:00.000,551.8,557.09
06/04/2012 14:00:00.000,557,561.56
06/04/2012 15:00:00.000,561.68,564.29
06/04/2012 16:00:00.000,564.28,564.29
06/05/2012 09:00:00.000,563.94,563.175
06/05/2012 10:00:00.000,563.29,562.51
06/05/2012 11:00:00.000,562.53,561.1
06/05/2012 12:00:00.000,561.23,560.7
06/05/2012 13:00:00.000,560.67,562.6
06/05/2012 14:00:00.000,562.63,563.74
06/05/2012 15:00:00.000,563.73,562.68
06/05/2012 16:00:00.000,562.7,562.7
06/06/2012 09:00:00.000,565.85,569.04
06/06/2012 10:00:00.000,569.08,573
06/06/2012 11:00:00.000,572.95,571.965
06/06/2012 12:00:00.000,571.87,572.38
06/06/2012 13:00:00.000,572.38,571.35
06/06/2012 14:00:00.000,571.31,571.75
06/06/2012 15:00:00.000,571.79,571.73
06/06/2012 16:00:00.000,571.73,571.79
06/07/2012 09:00:00.000,576.05,576.27
06/07/2012 10:00:00.000,576.235,572.27
06/07/2012 11:00:00.000,572.26,573.53
06/07/2012 12:00:00.000,573.47,574.45
06/07/2012 13:00:00.000,574.5,574.18
06/07/2012 14:00:00.000,574.08,575.18
06/07/2012 15:00:00.000,575.14,571.74
06/07/2012 16:00:00.000,571.71,571.72
06/08/2012 09:00:00.000,571.19,571.66
06/08/2012 10:00:00.000,571.7,574
06/08/2012 11:00:00.000,574.05,571.97
06/08/2012 12:00:00.000,571.99,573.69
06/08/2012 13:00:00.000,573.62,575.83
06/08/2012 14:00:00.000,575.88,576.89
06/08/2012 15:00:00.000,576.89,580.28
06/08/2012 16:00:00.000,580.32,580.32
06/11/2012 09:00:00.000,586.67,586.39
06/11/2012 10:00:00.000,586.42,585.91
06/11/2012 11:00:00.000,585.9,587.73
06/11/2012 12:00:00.000,587.75,585.88
06/11/2012 13:00:00.000,586.03,582.34
06/11/2012 14:00:00.000,582.22,579.56
06/11/2012 15:00:00.000,579.58,571.5
06/11/2012 16:00:00.000,571.54,571.54
06/12/2012 09:00:00.000,573.23,571.81
06/12/2012 10:00:00.000,571.82,570.2
06/12/2012 11:00:00.000,570.22,575.2
06/12/2012 12:00:00.000,575.21,572.23
06/12/2012 13:00:00.000,572.31,572.34
06/12/2012 14:00:00.000,572.24,573.15
06/12/2012 15:00:00.000,573.02,576.15
06/12/2012 16:00:00.000,576.14,576.16
06/13/2012 09:00:00.000,574.41,575.02
06/13/2012 10:00:00.000,575.14,578.26
06/13/2012 11:00:00.000,578.17,576.5
06/13/2012 12:00:00.000,576.5,576.55
06/13/2012 13:00:00.000,576.56,574.82
06/13/2012 14:00:00.000,574.83,572.41
06/13/2012 15:00:00.000,572.41,571.98
06/13/2012 16:00:00.000,572.15,572.16
06/14/2012 09:00:00.000,572.45,572.29
06/14/2012 10:00:00.000,572.16,572.11
06/14/2012 11:00:00.000,572.26,572.02
06/14/2012 12:00:00.000,571.87,572.7
06/14/2012 13:00:00.000,572.68,570.66
06/14/2012 14:00:00.000,570.65,567.43
06/14/2012 15:00:00.000,567.41,571.51
06/14/2012 16:00:00.000,571.53,571.53
06/15/2012 09:00:00.000,571.8,572.19
06/15/2012 10:00:00.000,572.24,570.81
06/15/2012 11:00:00.000,570.89,571.32
06/15/2012 12:00:00.000,571.37,570.54
06/15/2012 13:00:00.000,570.56,570.28
06/15/2012 14:00:00.000,570.37,570.19
06/15/2012 15:00:00.000,570.2,574.13
06/15/2012 16:00:00.000,574.13,574.13
06/18/2012 09:00:00.000,571.87,577.23
06/18/2012 10:00:00.000,577.35,582.28
06/18/2012 11:00:00.000,582.4,582.81
06/18/2012 12:00:00.000,582.94,582.9
06/18/2012 13:00:00.000,582.84,585.94
06/18/2012 14:00:00.000,586,586.24
06/18/2012 15:00:00.000,586.12,585.81
06/18/2012 16:00:00.000,585.81,585.78
06/19/2012 09:00:00.000,583.5,586.75
06/19/2012 10:00:00.000,586.69,586.1
06/19/2012 11:00:00.000,586.23,587.7
06/19/2012 12:00:00.000,587.67,587.83
06/19/2012 13:00:00.000,587.82,588.84
06/19/2012 14:00:00.000,588.91,587.88
06/19/2012 15:00:00.000,587.92,587.3
06/19/2012 16:00:00.000,587.41,587.41
06/20/2012 09:00:00.000,587.74,586.81
06/20/2012 10:00:00.000,586.88,584.36
06/20/2012 11:00:00.000,584.27,584.32
06/20/2012 12:00:00.000,584.3,585.7
06/20/2012 13:00:00.000,585.78,586.5
06/20/2012 14:00:00.000,586.6,583.53
06/20/2012 15:00:00.000,583.79,585.74
06/20/2012 16:00:00.000,585.75,585.75
06/21/2012 09:00:00.000,585,586.03
06/21/2012 10:00:00.000,585.9,587.92
06/21/2012 11:00:00.000,587.82,584.89
06/21/2012 12:00:00.000,584.87,583.3
06/21/2012 13:00:00.000,583.2,582.97
06/21/2012 14:00:00.000,582.975,581.86
06/21/2012 15:00:00.000,581.87,577.6
06/21/2012 16:00:00.000,577.64,577.64
06/22/2012 09:00:00.000,579.01,577.94
06/22/2012 10:00:00.000,578,576
06/22/2012 11:00:00.000,575.92,577.37
06/22/2012 12:00:00.000,577.31,577.84
06/22/2012 13:00:00.000,577.8,578.4
06/22/2012 14:00:00.000,578.48,580.19
06/22/2012 15:00:00.000,580.18,582
06/22/2012 16:00:00.000,582,582.1
06/25/2012 09:00:00.000,578.36,577.12
06/25/2012 10:00:00.000,577.12,575.24
06/25/2012 11:00:00.000,575.16,572.05
06/25/2012 12:00:00.000,572.01,572.48
06/25/2012 13:00:00.000,572.59,573.29
06/25/2012 14:00:00.000,573.27,570.8
06/25/2012 15:00:00.000,570.83,570.75
06/25/2012 16:00:00.000,570.72,570.72
06/26/2012 09:00:00.000,571.13,572.18
06/26/2012 10:00:00.000,572.31,569.96
06/26/2012 11:00:00.000,569.92,570.97
06/26/2012 12:00:00.000,570.93,570.56
06/26/2012 13:00:00.000,570.505,567.37
06/26/2012 14:00:00.000,567.38,570.61
06/26/2012 15:00:00.000,570.59,572.07
06/26/2012 16:00:00.000,572.12,572.17
06/27/2012 09:00:00.000,574.65,574.72
06/27/2012 10:00:00.000,574.77,576
06/27/2012 11:00:00.000,575.95,575.47
06/27/2012 12:00:00.000,575.58,575.02
06/27/2012 13:00:00.000,575.06,572.57
06/27/2012 14:00:00.000,572.59,573.25
06/27/2012 15:00:00.000,573.3,574.48
06/27/2012 16:00:00.000,574.5,574.5
06/28/2012 09:00:00.000,571.87,572.24
06/28/2012 10:00:00.000,572.24,569.81
06/28/2012 11:00:00.000,569.71,569.21
06/28/2012 12:00:00.000,569.07,568.99
06/28/2012 13:00:00.000,568.93,567.92
06/28/2012 14:00:00.000,567.98,566.29
06/28/2012 15:00:00.000,566.22,568.76
06/28/2012 16:00:00.000,569.01,569.05
06/29/2012 09:00:00.000,577.17,575.78
06/29/2012 10:00:00.000,575.97,578.07
06/29/2012 11:00:00.000,578.12,580.16
06/29/2012 12:00:00.000,580.19,579.78
06/29/2012 13:00:00.000,579.79,580.37
06/29/2012 14:00:00.000,580.32,583.24
06/29/2012 15:00:00.000,583.24,584
06/29/2012 16:00:00.000,584,584
07/02/2012 09:00:00.000,584.1,590.32
07/02/2012 10:00:00.000,590.31,591.2
07/02/2012 11:00:00.000,591.3,590.24
07/02/2012 12:00:00.000,590.25,590.7
07/02/2012 13:00:00.000,590.67,591.14
07/02/2012 14:00:00.000,591.1,591.45
07/02/2012 15:00:00.000,591.52,592.6
07/02/2012 16:00:00.000,592.71,592.71
07/03/2012 09:00:00.000,594.83,597.22
07/03/2012 10:00:00.000,597.19,598.84
07/03/2012 11:00:00.000,598.85,598.92
07/03/2012 12:00:00.000,598.98,599.4
07/03/2012 13:00:00.000,599.41,599.41
07/05/2012 09:00:00.000,601.82,605.42
07/05/2012 10:00:00.000,605.18,610.05
07/05/2012 11:00:00.000,610.18,611.46
07/05/2012 12:00:00.000,611.46,612.26
07/05/2012 13:00:00.000,612.26,614.06
07/05/2012 14:00:00.000,614,611.13
07/05/2012 15:00:00.000,611.15,609.77
07/05/2012 16:00:00.000,609.94,609.94
07/06/2012 09:00:00.000,606.3,604.59
07/06/2012 10:00:00.000,604.51,603.76
07/06/2012 11:00:00.000,603.67,602.9
07/06/2012 12:00:00.000,602.87,604.77
07/06/2012 13:00:00.000,604.77,603.66
07/06/2012 14:00:00.000,603.65,604.63
07/06/2012 15:00:00.000,604.63,605.98
07/06/2012 16:00:00.000,606.2,606.23
07/09/2012 09:00:00.000,606.1,609.54
07/09/2012 10:00:00.000,609.52,612.79
07/09/2012 11:00:00.000,612.72,610.03
07/09/2012 12:00:00.000,609.98,611.81
07/09/2012 13:00:00.000,611.77,613.14
07/09/2012 14:00:00.000,613.05,611.33
07/09/2012 15:00:00.000,611.08,613.89
07/09/2012 16:00:00.000,613.89,613.89
07/10/2012 09:00:00.000,617.04,617.82
07/10/2012 10:00:00.000,617.89,615.03
07/10/2012 11:00:00.000,614.98,614.68
07/10/2012 12:00:00.000,614.66,614.54
07/10/2012 13:00:00.000,614.63,614.07
07/10/2012 14:00:00.000,614.02,608
07/10/2012 15:00:00.000,607.99,608.15
07/10/2012 16:00:00.000,608.15,608.21
07/11/2012 09:00:00.000,606.76,605.45
07/11/2012 10:00:00.000,605.71,602.1
07/11/2012 11:00:00.000,602.1,603.53
07/11/2012 12:00:00.000,603.66,605.82
07/11/2012 13:00:00.000,605.51,604.59
07/11/2012 14:00:00.000,604.64,598.33
07/11/2012 15:00:00.000,598.26,604.43
